구분,행정구역코드,1단계,2단계,3단계,격자 X,격자 Y,경도(시),경도(분),경도(초),위도(시),위도(분),위도(초),경도(초/100),위도(초/100),위치업데이트,,,
kor,1144056500,서울특별시,마포구,공덕동,60,126,126,57,43.52,37,32,50.79,126.962088888888,37.5474416666666,,,,
kor,1144058500,서울특별시,마포구,도화동,59,126,126,57,7.67,37,32,5.64,126.952130555555,37.5349,,,,
kor,1144059000,서울특별시,마포구,용강동,59,126,126,56,37.44,37,32,21.29,126.943733333333,37.5392472222222,,,,
kor,1144060000,서울특별시,마포구,대흥동,59,126,126,56,41.32,37,33,10.98,126.944811111111,37.55305,,,,
kor,1144061000,서울특별시,마포구,염리동,59,126,126,56,51.79,37,32,39.79,126.947719444444,37.5443861111111,,,,
kor,1144063000,서울특별시,마포구,신수동,59,126,126,56,11.91,37,32,38.64,126.936641666666,37.5440666666666,,,,
kor,1144065500,서울특별시,마포구,서강동,59,126,126,56,2.96,37,32,40.01,126.934155555555,37.5444472222222,,,,
kor,1144066000,서울특별시,마포구,서교동,59,126,126,55,22.71,37,32,58.76,126.922975,37.5496555555555,,,,
kor,1144068000,서울특별시,마포구,합정동,59,126,126,54,27.91,37,32,48.2,126.907752777777,37.5467222222222,,,,
kor,1144069000,서울특별시,마포구,망원제1동,59,126,126,54,27.96,37,33,8.76,126.907766666666,37.5524333333333,,,,
kor,1144070000,서울특별시,마포구,망원제2동,59,126,126,54,15.52,37,33,27.23,126.904311111111,37.5575638888888,,,,
kor,1144071000,서울특별시,마포구,연남동,59,127,126,55,26.64,37,33,42.1,126.924066666666,37.5616944444444,,,,
kor,1144072000,서울특별시,마포구,성산제1동,59,127,126,54,36.08,37,33,38.1,126.910022222222,37.5605833333333,,,,
kor,1144073000,서울특별시,마포구,성산제2동,59,127,126,54,40.15,37,33,57.35,126.911152777777,37.5659305555555,,,,
kor,1144074000,서울특별시,마포구,상암동,58,127,126,53,48.52,37,34,31.85,126.896811111111,37.5755138888888,,,,
kor,1147000000,서울특별시,양천구,,58,126,126,52,7.35,37,30,51.23,126.868708333333,37.5142305555555,,,,
kor,1147051000,서울특별시,양천구,목1동,58,126,126,52,23.64,37,31,39.14,126.873233333333,37.5275388888888,,,,
kor,1147052000,서울특별시,양천구,목2동,58,126,126,52,25.71,37,32,36.07,126.873808333333,37.5433527777777,,,,
kor,1147053000,서울특별시,양천구,목3동,58,126,126,51,59.76,37,32,31.55,126.866599999999,37.5420972222222,,,,
kor,1147054000,서울특별시,양천구,목4동,58,126,126,52,13.79,37,31,46.32,126.870497222222,37.5295333333333,,,,
kor,1147055000,서울특별시,양천구,목5동,58,126,126,52,50.71,37,31,56.7,126.880752777777,37.5324166666666,,,,
kor,1147056000,서울특별시,양천구,신월1동,57,126,126,50,0.96,37,31,48.02,126.833599999999,37.5300055555555,,,,
kor,1147057000,서울특별시,양천구,신월2동,58,126,126,50,47.71,37,31,19.82,126.846586111111,37.5221722222222,,,,
kor,1147058000,서울특별시,양천구,신월3동,57,126,126,49,52.23,37,31,51.05,126.831175,37.5308472222222,,,,
kor,1147059000,서울특별시,양천구,신월4동,57,126,126,50,31.76,37,31,18.86,126.842155555555,37.5219055555555,,,,
kor,1147060000,서울특별시,양천구,신월5동,57,126,126,49,46.0,37,32,12.8,126.829444444444,37.5368888888888,,,,
kor,1147061000,서울특별시,양천구,신월6동,58,126,126,50,44.76,37,30,47.89,126.845766666666,37.5133027777777,,,,
kor,1147061100,서울특별시,양천구,신월7동,57,126,126,50,12.35,37,31,8.73,126.836763888888,37.5190916666666,,,,
kor,1147062000,서울특별시,양천구,신정1동,58,126,126,51,23.03,37,30,56.63,126.856397222222,37.5157305555555,,,,
kor,1147063000,서울특별시,양천구,신정2동,58,126,126,52,21.71,37,30,59.07,126.872697222222,37.5164083333333,,,,
kor,1147064000,서울특별시,양천구,신정3동,58,126,126,51,24.79,37,30,44.41,126.856886111111,37.5123361111111,,,,
kor,1147065000,서울특별시,양천구,신정4동,58,126,126,51,38.88,37,31,14.29,126.8608,37.5206361111111,,,,
kor,1147067000,서울특별시,양천구,신정6동,58,126,126,51,59.35,37,30,51.29,126.866486111111,37.5142472222222,,,,
kor,1147068000,서울특별시,양천구,신정7동,58,125,126,51,42.32,37,30,41.76,126.861755555555,37.5116,,,,
kor,1150000000,서울특별시,강서구,,58,126,126,51,6.03,37,32,53.36,126.851675,37.5481555555555,,,,
kor,1150051000,서울특별시,강서구,염창동,58,126,126,52,22.96,37,33,3.76,126.873044444444,37.5510444444444,,,,
kor,1150052000,서울특별시,강서구,등촌제1동,58,126,126,51,39.59,37,33,11.04,126.860997222222,37.5530666666666,,,,
kor,1150053000,서울특별시,강서구,등촌제2동,58,126,126,51,52.55,37,32,23.47,126.864597222222,37.5398527777777,,,,
kor,1150053500,서울특별시,강서구,등촌제3동,58,126,126,51,0.03,37,33,21.94,126.850008333333,37.5560944444444,,,,
kor,1150054000,서울특별시,강서구,화곡제1동,58,126,126,50,37.47,37,31,39.88,126.843741666666,37.5277444444444,,,,
kor,1150055000,서울특별시,강서구,화곡제2동,58,126,126,51,24.28,37,31,43.64,126.856744444444,37.5287888888888,,,,
kor,1150056000,서울특별시,강서구,화곡제3동,57,126,126,50,25.67,37,32,23.79,126.840463888888,37.5399416666666,,,,
kor,1150057000,서울특별시,강서구,화곡제4동,58,126,126,51,54.84,37,31,48.48,126.865233333333,37.5301333333333,,,,
kor,1150059000,서울특별시,강서구,화곡본동,58,126,126,50,59.11,37,32,28.48,126.849752777777,37.5412444444444,,,,
kor,1150059100,서울특별시,강서구,화곡제6동,58,126,126,51,8.08,37,32,56.38,126.852244444444,37.5489944444444,,,,
kor,1150059300,서울특별시,강서구,화곡제8동,58,126,126,51,1.52,37,31,47.61,126.850422222222,37.5298916666666,,,,
kor,1150060300,서울특별시,강서구,가양제1동,57,127,126,50,33.59,37,33,59.32,126.842663888888,37.5664777777777,,,,
kor,1150060400,서울특별시,강서구,가양제2동,58,127,126,51,12.11,37,33,52.58,126.853363888888,37.5646055555555,,,,
kor,1150060500,서울특별시,강서구,가양제3동,58,127,126,51,45.67,37,33,29.79,126.862686111111,37.5582749999999,,,,
kor,1150061100,서울특별시,강서구,발산제1동,57,126,126,50,6.88,37,33,0.97,126.835244444444,37.5502694444444,,,,
kor,1150061500,서울특별시,강서구,우장산동,58,126,126,50,30.79,37,32,53.69,126.8418849,37.5482468,20150908,,,
kor,1150062000,서울특별시,강서구,공항동,57,126,126,48,43.79,37,33,21.98,126.812163888888,37.5561055555555,,,,
kor,1150063000,서울특별시,강서구,방화제1동,57,127,126,48,51.52,37,34,7.58,126.814311111111,37.5687722222222,,,,
kor,1150064000,서울특별시,강서구,방화제2동,57,127,126,48,31.79,37,33,49.95,126.808830555555,37.5638749999999,,,,
kor,1150064100,서울특별시,강서구,방화제3동,57,127,126,48,57.67,37,34,33.39,126.816019444444,37.5759416666666,,,,
kor,1153000000,서울특별시,구로구,,58,125,126,53,22.55,37,29,33.54,126.889597222222,37.49265,,,,
kor,1153051000,서울특별시,구로구,신도림동,58,125,126,52,57.55,37,30,17.92,126.882652777777,37.5049777777777,,,,
kor,1153052000,서울특별시,구로구,구로제1동,58,125,126,52,40.28,37,29,24.73,126.877855555555,37.4902027777777,,,,
kor,1153053000,서울특별시,구로구,구로제2동,58,125,126,53,8.4,37,29,18.97,126.885666666666,37.4886027777777,,,,
kor,1153054000,서울특별시,구로구,구로제3동,58,125,126,53,44.47,37,28,59.0,126.895686111111,37.4830555555555,,,,
kor,1153055000,서울특별시,구로구,구로제4동,58,125,126,53,28.4,37,29,19.79,126.891222222222,37.4888305555555,,,,
kor,1153056000,서울특별시,구로구,구로제5동,58,125,126,53,28.96,37,29,50.2,126.891377777777,37.4972777777777,,,,
kor,1153059500,서울특별시,구로구,가리봉동,58,125,126,53,31.15,37,28,40.73,126.891986111111,37.4779805555555,,,,
kor,1153072000,서울특별시,구로구,고척제1동,58,125,126,51,53.28,37,29,51.39,126.864799999999,37.4976083333333,,,,
kor,1153073000,서울특별시,구로구,고척제2동,58,125,126,51,37.55,37,30,13.6,126.860430555555,37.5037777777777,,,,
kor,1153074000,서울특별시,구로구,개봉제1동,58,125,126,50,57.35,37,29,57.79,126.849263888888,37.4993861111111,,,,
kor,1153075000,서울특별시,구로구,개봉제2동,58,125,126,51,31.03,37,29,16.89,126.858619444444,37.488025,,,,
kor,1153076000,서울특별시,구로구,개봉제3동,58,125,126,51,21.2,37,28,59.42,126.855888888888,37.4831722222222,,,,
kor,1153077000,서울특별시,구로구,오류제1동,58,125,126,50,49.52,37,29,39.29,126.847088888888,37.4942472222222,,,,
kor,1153078000,서울특별시,구로구,오류제2동,57,125,126,50,29.79,37,29,9.57,126.841608333333,37.4859916666666,,,,
kor,1153079000,서울특별시,구로구,수궁동,57,125,126,50,0.84,37,29,27.98,126.833566666666,37.4911055555555,,,,
kor,1153080000,서울특별시,구로구,항동,57,125,126,48,38.58,37,28,55.83,126.8107155,37.482174,20200106,,,
kor,1154500000,서울특별시,금천구,,59,124,126,54,15.11,37,26,56.79,126.904197222222,37.4491083333333,,,,
kor,1154551000,서울특별시,금천구,가산동,58,125,126,53,37.71,37,28,26.85,126.893808333333,37.474125,,,,
kor,1154561000,서울특별시,금천구,독산제1동,58,125,126,53,56.76,37,28,2.85,126.8991,37.4674583333333,,,,
kor,1154562000,서울특별시,금천구,독산제2동,59,124,126,54,6.64,37,27,47.86,126.901844444444,37.4632944444444,,,,
kor,1154563000,서울특별시,금천구,독산제3동,59,125,126,54,35.96,37,28,25.64,126.909988888888,37.4737888888888,,,,
kor,1154564000,서울특별시,금천구,독산제4동,59,124,126,54,15.2,37,27,52.76,126.904222222222,37.4646555555555,,,,
kor,1154567000,서울특별시,금천구,시흥제1동,58,124,126,53,57.91,37,27,7.73,126.899419444444,37.4521472222222,,,,
kor,1154568000,서울특별시,금천구,시흥제2동,59,124,126,55,7.79,37,26,50.25,126.918830555555,37.4472916666666,,,,
kor,1154569000,서울특별시,금천구,시흥제3동,59,124,126,54,28.71,37,26,15.07,126.907975,37.4375194444444,,,,
kor,1154570000,서울특별시,금천구,시흥제4동,59,124,126,54,29.67,37,27,22.23,126.908241666666,37.456175,,,,
kor,1154571000,서울특별시,금천구,시흥제5동,59,124,126,54,37.47,37,26,58.51,126.910408333333,37.4495861111111,,,,
kor,1156000000,서울특별시,영등포구,,58,126,126,53,54.03,37,31,25.0,126.898341666666,37.5236111111111,,,,
kor,1156051500,서울특별시,영등포구,영등포본동,59,126,126,54,33.5,37,30,52.86,126.9093046,37.5146826,20150908,,,
kor,1156053500,서울특별시,영등포구,영등포동,59,126,126,54,38.49,37,31,13.43,126.910691,37.5203985,20150908,,,
kor,1156054000,서울특별시,영등포구,여의동,59,126,126,56,12.32,37,30,53.6,126.936755555555,37.5148888888888,,,,
kor,1156055000,서울특별시,영등포구,당산제1동,58,126,126,53,58.28,37,31,19.77,126.899522222222,37.5221583333333,,,,
kor,1156056000,서울특별시,영등포구,당산제2동,59,126,126,54,15.28,37,31,54.98,126.904244444444,37.5319388888888,,,,
kor,1156058500,서울특별시,영등포구,도림동,59,125,126,53,45.42,37,30,34.11,126.89595,37.509475,20150908,,,
kor,1156060500,서울특별시,영등포구,문래동,59,126,126,53,58.35,37,31,1.55,126.8995421,37.5170965,20150908,,,
kor,1156061000,서울특별시,영등포구,양평제1동,58,126,126,53,25.03,37,31,15.05,126.890286111111,37.5208472222222,,,,
kor,1156062000,서울특별시,영등포구,양평제2동,58,126,126,53,52.88,37,32,6.0,126.898022222222,37.535,,,,
kor,1156063000,서울특별시,영등포구,신길제1동,59,125,126,55,24.52,37,30,29.42,126.923477777777,37.5081722222222,,,,
kor,1156065000,서울특별시,영등포구,신길제3동,59,125,126,54,35.71,37,30,16.64,126.909919444444,37.5046222222222,,,,
kor,1156066000,서울특별시,영등포구,신길제4동,59,125,126,54,48.15,37,30,20.42,126.913375,37.5056722222222,,,,
kor,1156067000,서울특별시,영등포구,신길제5동,59,125,126,54,26.44,37,29,55.76,126.907344444444,37.4988222222222,,,,
kor,1156068000,서울특별시,영등포구,신길제6동,59,125,126,54,43.0,37,29,47.63,126.911944444444,37.4965638888888,,,,
kor,1156069000,서울특별시,영등포구,신길제7동,59,125,126,55,24.52,37,30,13.16,126.923477777777,37.5036555555555,,,,
kor,1156070000,서울특별시,영등포구,대림제1동,59,125,126,54,28.67,37,29,33.32,126.907963888888,37.4925888888888,,,,
kor,1156071000,서울특별시,영등포구,대림제2동,58,125,126,54,1.28,37,29,23.73,126.900355555555,37.489925,,,,
kor,1156072000,서울특별시,영등포구,대림제3동,58,125,126,54,0.76,37,29,43.75,126.900211111111,37.4954861111111,,,,
kor,1159000000,서울특별시,동작구,,59,125,126,56,29.67,37,30,34.76,126.941575,37.5096555555555,,,,
kor,1159051000,서울특별시,동작구,노량진제1동,59,125,126,56,38.71,37,30,34.13,126.944086111111,37.5094805555555,,,,
kor,1159052000,서울특별시,동작구,노량진제2동,59,125,126,56,21.79,37,30,20.64,126.939386111111,37.5057333333333,,,,
kor,1159053000,서울특별시,동작구,상도제1동,59,125,126,57,10.88,37,30,14.58,126.953022222222,37.50405,,,,
kor,1159054000,서울특별시,동작구,상도제2동,59,125,126,56,39.84,37,30,9.51,126.9444,37.5026416666666,,,,
kor,1159055000,서울특별시,동작구,상도제3동,59,125,126,56,0.2,37,29,46.92,126.933388888888,37.4963666666666,,,,
kor,1159056000,서울특별시,동작구,상도제4동,59,125,126,56,23.55,37,29,52.0,126.939875,37.4977777777777,,,,
kor,1159060500,서울특별시,동작구,흑석동,60,125,126,57,45.4,37,30,24.26,126.962611111111,37.5067388888888,,,,
kor,1159062000,서울특별시,동작구,사당제1동,60,125,126,58,32.64,37,28,25.0,126.975733333333,37.4736111111111,,,,
kor,1159063000,서울특별시,동작구,사당제2동,60,125,126,58,46.23,37,29,8.23,126.979508333333,37.4856194444444,,,,
kor,1159064000,서울특별시,동작구,사당제3동,60,125,126,58,26.71,37,29,1.77,126.974086111111,37.483825,,,,
kor,1159065000,서울특별시,동작구,사당제4동,60,125,126,58,25.4,37,28,41.47,126.973722222222,37.4781861111111,,,,
kor,1159065100,서울특별시,동작구,사당제5동,60,125,126,58,8.79,37,28,58.07,126.969108333333,37.4827972222222,,,,
kor,1159066000,서울특별시,동작구,대방동,59,125,126,55,42.4,37,30,19.19,126.928444444444,37.5053305555555,,,,
kor,1159067000,서울특별시,동작구,신대방제1동,59,125,126,54,43.59,37,29,10.14,126.912108333333,37.48615,,,,
kor,1159068000,서울특별시,동작구,신대방제2동,59,125,126,55,40.71,37,29,46.04,126.927975,37.4961222222222,,,,
kor,1162000000,서울특별시,관악구,,59,125,126,57,13.84,37,28,31.39,126.953844444444,37.4753861111111,,,,
kor,1162052500,서울특별시,관악구,보라매동,59,125,126,56,5.59,37,29,7.1,126.934886111111,37.4853055555555,,,,
kor,1162054500,서울특별시,관악구,청림동,59,125,126,57,38.4,37,29,20.54,126.960666666666,37.4890388888888,,,,
kor,1162056500,서울특별시,관악구,성현동,59,125,126,56,53.29,37,29,22.65,126.9481357,37.4896244,20150908,,,
kor,1162057500,서울특별시,관악구,행운동,59,125,126,57,32.52,37,28,40.38,126.959033333333,37.4778833333333,,,,
kor,1162058500,서울특별시,관악구,낙성대동,60,125,126,57,37.76,37,28,24.6,126.960488888888,37.4735,,,,
kor,1162059500,서울특별시,관악구,청룡동,59,125,126,56,29.58,37,28,44.94,126.94155,37.479151,20150908,,,
kor,1162060500,서울특별시,관악구,은천동,59,125,126,56,32.74,37,29,7.11,126.9424278,37.4853086,20150908,,,
kor,1162061500,서울특별시,관악구,중앙동,59,125,126,57,6.32,37,28,53.19,126.951755555555,37.4814416666666,,,,
kor,1162062500,서울특별시,관악구,인헌동,59,125,126,58,2.55,37,28,20.3,126.967375,37.4723055555555,,,,
kor,1162063000,서울특별시,관악구,남현동,60,125,126,58,47.84,37,28,18.44,126.979955555555,37.4717888888888,,,,
kor,1162064500,서울특별시,관악구,서원동,59,125,126,55,52.68,37,28,47.04,126.9313,37.4797346,20150908,,,
kor,1162065500,서울특별시,관악구,신원동,59,125,126,55,45.91,37,28,43.6,126.929419444444,37.4787777777777,,,,
kor,1162066500,서울특별시,관악구,서림동,59,125,126,56,13.4,37,28,19.79,126.937055555555,37.4721638888888,,,,
kor,1162068500,서울특별시,관악구,신사동,59,125,126,55,5.09,37,29,7.48,126.9180796,37.4854118,20150908,,,
kor,1162069500,서울특별시,관악구,신림동,59,125,126,55,37.47,37,29,14.73,126.927075,37.487426,20150908,,,
kor,1162071500,서울특별시,관악구,난향동,59,124,126,55,7.83,37,27,41.14,126.918842,37.461429,20150908,,,
kor,1162072500,서울특별시,관악구,조원동,59,125,126,54,28.31,37,28,57.47,126.9078649,37.4826299,20150908,,,
kor,1162073500,서울특별시,관악구,대학동,59,125,126,56,13.17,37,28,14.21,126.9369907,37.4706145,20150908,,,
kor,1162074500,서울특별시,관악구,삼성동,59,125,126,55,58.67,37,28,12.36,126.932963,37.470101,20150908,,,
kor,1162076500,서울특별시,관악구,미성동,59,125,126,54,55.99,37,28,34.23,126.9155534,37.4761761,20150908,,,
kor,1162077500,서울특별시,관악구,난곡동,59,125,126,55,17.94,37,28,15.47,126.9216507,37.4709634,20150908,,,
kor,1165000000,서울특별시,서초구,,61,125,127,2,5.32,37,28,50.83,127.034811111111,37.4807861111111,,,,
kor,1165051000,서울특별시,서초구,서초1동,61,125,127,1,16.0,37,29,9.6,127.021111111111,37.486,,,,
kor,1165052000,서울특별시,서초구,서초2동,61,125,127,1,36.88,37,29,21.3,127.026911111111,37.48925,,,,
kor,1165053000,서울특별시,서초구,서초3동,60,125,127,0,52.44,37,28,50.82,127.014566666666,37.4807833333333,,,,
kor,1165053100,서울특별시,서초구,서초4동,61,125,127,1,27.2,37,29,59.48,127.024222222222,37.4998555555555,,,,
kor,1165054000,서울특별시,서초구,잠원동,60,126,127,0,57.79,37,30,43.52,127.016052777777,37.5120888888888,,,,
kor,1165055000,서울특별시,서초구,반포본동,60,125,126,59,17.28,37,29,51.54,126.988133333333,37.49765,,,,
kor,1165056000,서울특별시,서초구,반포1동,60,125,127,0,52.08,37,30,11.95,127.014466666666,37.5033194444444,,,,
kor,1165057000,서울특별시,서초구,반포2동,60,125,126,59,47.67,37,30,6.42,126.996575,37.5017833333333,,,,
kor,1165058000,서울특별시,서초구,반포3동,60,125,127,0,27.91,37,30,33.02,127.007752777777,37.5091722222222,,,,
